reviewerID,review,stars
A2F1MEFZSCQ31E,"Stinks like dead fish.: I never really write reviews, but I had to for this. This stuff is gross, it stinks like a dead, bloated cod fish washed up on the beach that your dog inevitably rolls in. It has the texture of silicon. I followed all of the written instructions on the bag to a T, (which were quite time consuming). You first attempt to wash off the dead cod stink. Then you boil it, to again calm the stink. Then you cook it again in a dry pan to remove the residual stink water from the balls of silicon. Then you enjoy what looks like silica dry pack beads, has the texture of dried silicon caulk, with no taste except for a mellow aftertaste of dead bloated cod fish. Tried pasta sauce to mask the nasty fish taste to no avail.

If I want rice that bad I will just make rice and go for a jog afterwards. Skip this stuff.",1
A160OB92DBL53Z,One Star: Texture is all wrong and had a funny smell.,1
ANYBJRC65V2QX,One Star: NASTY DO NOT EVER BUY THIS STUFF,1
A1C2A8MHV1BYOI,"A good alternative when you want noodles but are watching carbs: Note: They are not an exact replacement for pasta, but do supply the noodle feeling. The texture is a little rubbery, and perhaps the other shiratake noodles I have tried (ramen style, not fettuccini) are a bit more palatable.",4
A1O148Q4V6EKPV,Yuck! These are slimy!: Yuck!  These are slimy!,1
A2UVIR9T6O2XWG,"It's about what I expect for calorie free pasta: The rice is gross.  I can't stomache it.  But, the other noodles are bearable.  Just rinse a LOT under hot water in a collander (to get rid of the fishy smell).  Then, pan fry (I used non-stick spray) until it pops.  It's good for when I've eaten all my calories for the day.  But, I can't handle it on a regular basis.",3
ARHBKU50OVNYH,"Good pasta alternative: I've only tried the angel hair one so far but I liked it so I am looking forward to using the rice and fettuccine versions. I personally did not notice a smell which is one thing that almost kept me from buying these but I am glad I went ahead and did it. I do notice that these don't ""stick"" to your stomach very much so I was hungry again later but I think it also depends on what sauce or things you serve it with that will make the difference. Next time I will use a meat spaghetti sauce instead of just regular spaghetti sauce.",4
A2NQH7B722V99S,"Good, for what they are (don't expect this to be as good as real pasta!): For what they are, they're not too bad!  They do taste better than the plain/non-spinach version.  Don't worry about the various reviews and prep instructions given here, just follow the package.",4
A1NUENZKSW1A1Y,"Not awful!: Really not awful!  They smell kinda fishy - like others say.  Rinsed 'em off a bunch of times and then cooked them.  Covered in sauce and you couldn't tell.  Definitely not filling, but a decent mechanism to get sauce in my body.",4
A3TOC1RTHB9RD1,EWWWWWW: These are the most disgusting thing!!!  Don't do it... I tried several different ways to prepare them and (shivers) they were nasty!!!!,1
A2DFUE7G63WHIF,Pleasantly Surprised by the taste!  It was good!: I was all ready to put this in the class of items that I would only eat when I'm on a diet or seriously watching my weight.  I received this yesterday and made the angel hair last night and enjoyed it.  I will use this all the time in place of regular rice when making stir fry's and other dishes.  It's filling and when made correctly is really good.  I'm going to try the Pho recipe from Miracle Noodle tonight!,5
A8EBWQJSUG6U3,"My family actually ate them! they don't have a ...: My family actually ate them! they don't have a taste, the texture is ok but it is really what you put on them that will add the flavor to the disk. However they are filling",3
A25DVFOX01XOH6,Three Stars: it is really good but too expensive for everyday .,3
A1O1FDTZREKXSE,Awful stuff.  Eat spaghetti squash instead - alot cheaper and MUCH better tasting.: Consistency is too glutenous - like eating gummy vitamins but without any taste and in a different form.  Basically threw the stuff in the garbage.,1
A31XAYJ3F5DODH,"I purchase these often...: I use these for spaghetti substitute with Walden Farms no carb,no calories sauce. They are filling quick and easy to prepare. They taste like whatever you season them with and have good texture of prepared correctly.  I stock up as bags are small.  I don't care for the rice cut however just my preference.",5
A3RDQS449HC370,"Wonderful Noodles! As delicious as what you add to them!: I'd bought these noodles several years ago---moved and forgot about them...Recently read a great dr's book, and she really encouraged the readers to try 'em...I found them on amazon.com, and ordered...started a monthly auto-order...glad to have it in my kitchen again! (Now, you don't have to refridgerate b4 opening!)
These are as delicious as you make 'em! It all depends what you add to them...and boyOboy are they fun to cook with!",5
AYJHBWCCIJ7O9,No miracle for me.: I did not care for these noodles.  I am not a vegetarian.  I purchased them to try something new for my weight watcher diet as these have zero points.  May I say no amount of cooking makes them like noodles at all.  To me they remind me of octopus tentacles.  I now have a whole box of these that I am not going to eat.  I even cooked them in my spaghetti sauce so maybe they would take on the taste.  Didn't happen.  They stay crunchy.,1
AMN1A6XXVLNK2,"I love this for various Asian style dishes and to serve ...: I love this for various Asian style dishes and to serve to guests on gluten-free diets.  It has a fishy smell to it when you first open it, but if you follow the package preparation instructions, the smell will go away.  If you don't properly prepare them, then the fishy smell will linger.  As much as I like these for Asian-style dishes, I think it might be off-putting to use as a substitute in a traditional spaghetti, for example, since you are so used to expecting a certain texture. I'm sure some people can get past it, but I would not serve it to guests who are less adventurous with their cuisine as a spaghetti substitute.",5
AYIBA5IXYHI1U,One Star: Horrible bought the variety back threw whole box away,1
A2WW77MB4C2PVN,"Five Stars: best price, need all varieties",5
A3NNGWLKUMN79W,"like a rotten fish: Smelly, like a rotten fish. It's taste is okay, but the smell is unbearable.",1
A1QPXODP6YNNF8,Great for low carb diet and pretty good: These are pretty good.  I was told that they had a really bad odor before they are rinsed but it wasn't that bad. I rinsed the Angel Hair and brought it to a boil and enjoyed them with spaghetti sauce  It's not pasta but it's a very good substitute.  I'm into a low carb diet so these are perfect for me.,4
A3QBFR7XIVZOBK,"Not good. Fish Egg texture.: First try was nasty. I prepared them exactly as instructed but the texture was so gross. The ""fish-eggs"" that another reviewer stated is about as close as I can think of for sure. I got the fettuccini and covered it in low-carb sauce. I couldn't swallow a bite, it was so squishy and plastic, I don't know what else I could do to make it better either.",1
AZ39SLGNSX62O,"Much better than expected: So based on reviews I read I was expecting this incredibly bad smell and that never happened. It was just a faint scent. I rinsed them pretty good then I boiled them for 2 minutes and I added them to my stir fry of Chicken shrimp and vegetables. So you absolutely can not go in this expecting them to taste like regular noodles, they're not going too. They basically take on the flavor of whatever you cooked, now the texture is a bit gummy and it does take a little effort to chew. It's tolerable, I'm happy. This is the angel hair version I believe. My advice, don't put a bunch on each forkful just put a bit with the other items and that helps. My two-year-old niece loves pasta, she enjoyed these.",4
A1TOT8ZXGIEQRI,I really tried to like these.: I really tried to like these..tried several ways and just couldn't do it. initially the smell which does get better after rinsed. didn't care for the texture either..,2
A3UFIB4OJTTXS,"Great Substitute!: Although it has a very different texture it's a great substitute for normal pasta. It does have a slight fish smell when you first open the bag, but after you rinse, and boil it, it doesn't taste like fish at all. Miracle noodles take the flavor of whatever topping you use, and overall I consider a great product.",5
A1ZGB1GYRWPH22,Not impressed: Mushy and tasteless,1
A7GBH1K2NX5MG,"Good food for you: They are as described, low calorie, low carb and healthy. They don't seem to have any taste so eating them plain is not something I would suggest.",4
A1BNRMIB2SQ1JY,"Rice without ""baggage""  and without rice!: Miracle Noodle is the brand name.  These are rice-shaped food-thingies,
or, as I prefer to call them, faux-rice.  They are not noodles, and they are not
rice either. They are rice shaped, and they are made from a root-vegetable.

What I appreciate about them is that they are very low in carbs and calories,
and they are also filling.  Which makes them a good choice for all sorts of diets.

They have no taste of there own. Zilch.  Nada.  And the texture is different
from real rice.  It's more like an Asian-noodle texture:  a little slippery.
I don't think you'll want to eat them alone, even if you are someone
who likes eat a bowl of rice without anything else in the bowl.  (I'm not that person.)
You'll probably want to eat this as part of a one-bowl meal, with a sauce and
with other ingredients.  Something like risotto.

Directions:  These come almost ready to use, packaged in liquid.
Empty the package into a strainer, let it drain out, and then
rinse the ""rice""  with water until the slightly musty packaging odor
disappears.  Then boil for a minute or two and drain it again.
Now add it to your food.  It's really quick and easy.

Note: Miracle ""noodles"" come in a variety of styles with names like
pasta and fettucini.  From my perspective, they all seem to have have
the same taste, texture and ingredients.  They only difference that I can
discern is the shape and the color.",5
